16 2211 8481
14 140 407.11 -231.23
0 141 626.3 -271.4
1 141 749.62 -458.4
0 142 -198.45 -452.34
1 142 -149.42 -343.49
6 142 -125.21 -619.12
15 142 -239.59 -501.63
0 143 414.1899 -55.21997
1 143 576.5601 -158.45
0 144 478.05 287.07
1 144 806.4 165.67
7 144 280.16 426.91
10 144 437.0699 529.98
0 145 -448.41 36.69
1 145 -200.7 178.15
8 145 -437.29 -222.61
10 145 -620.79 140.65
13 145 -124.61 -248.59
15 145 -637.66 124.35
0 146 -302.1 326.73
1 146 29.65997 413
5 146 92.40002 -336.26
7 146 -505.05 353.67
15 146 -477.95 543.88
0 147 -211.26 408.15
1 147 138.47 470.27
7 147 -424.11 449.91
10 147 -389.19 607.38
12 147 -521.83 366.95
0 148 350.1801 469.47
1 148 750.72 387.47
0 149 230.88 366.32
1 149 582.71 312.62
7 149 16.28998 460.09
9 149 -183.5 187.47
14 149 558.55 -367.76
0 150 280.42 -285.16
1 150 356.95 -341.65
2 150 501.51 -236.57
10 150 259.48 -157.59
15 150 387.13 -212.96
0 151 276.88 -102.03
1 151 407.28 -157.49
6 151 281.93 -13.34003
7 151 200.42 55.79999
10 151 236.87 51.77002
15 151 356.88 35.71002
0 152 546.97 166.31
1 152 826.04 21.46997
3 152 298.1801 -195.84
7 152 375.3199 330.08
10 152 527.4301 393.02
15 152 713.78 442.85
0 153 348.8 -333.89
1 153 414.98 -414.92
2 153 565.13 -290.12
3 153 471.58 -583.9301
8 153 498.3199 -286.36
9 153 367.79 -133.84
12 153 447.8 -235.08
0 154 598.1899 146.35
1 154 873.6899 -14.96997
2 154 498.88 125.37
6 154 413.8 298.19
7 154 429.74 320.6
8 154 469.16 74.26001
9 154 287.84 204.17
15 154 787.5699 423.02
0 155 231.26 78.85999
1 155 416.47 37.71997
6 155 174.47 172.61
12 155 208.36 218.42
13 155 556.27 -136.88
15 155 270.9301 277.29
0 156 -135.1 281.05
1 156 179.38 326.09
7 156 -326.51 330
11 156 28.95001 -463.5
0 157 50.04999 -134.92
1 157 166.1899 -116.86
7 157 -9.549988 -11.46997
15 157 50.40002 -39.21002
0 158 -73.40997 -62.17999
1 158 75.90997 -10.70001
7 158 -152.1 36.08002
10 158 -172.04 61.34998
15 158 -124.72 42.57001
0 159 142.61 469.68
1 159 520.3101 441.94
7 159 -85.20001 551.67
0 160 79.03998 -155.36
1 160 187.4399 -145.6
7 160 23.20001 -25.98999
10 160 14.57001 -30.22998
15 160 92.16998 -62.62
0 161 307.0601 -251.58
1 161 392.64 -317.25
7 161 252.67 -86.94
10 161 286.09 -117.23
12 161 389.86 -140.91
15 161 418.77 -164.07
0 162 173.24 -136.14
1 162 287.51 -157.07
7 162 110.59 8.210022
10 162 121.36 1.530029
0 163 -30.97998 506.47
1 163 346.42 523.51
2 163 -320.65 267.74
6 163 -515.33 523.73
7 163 -258.07 571.56
0 164 -217.85 425.77
1 164 136.27 489.11
2 164 -497.4 169.92
7 164 -433.08 467.89
14 164 100.9 -318.41
0 165 553.89 -2.02002
1 165 780.99 -157.67
7 165 405.5601 167.77
0 166 -56.40002 -124.53
1 166 72.33002 -75.45001
2 166 124.61 -133.57
7 166 -121.67 -23.40997
9 166 3.26001 -20.91998
10 166 -145.32 -9.429993
15 166 -93.46002 -39.46997
0 167 100.87 -116.04
1 167 222.89 -114.64
6 167 118.63 -78.32001
7 167 36.04999 15.54999
8 167 270.01 -107.04
12 167 131.89 -31.73999
15 167 117.45 -6.73999
0 168 -480 118.72
1 168 -201.03 261.85
4 168 -158.8 -57.70001
7 168 -650.03 117.75
10 168 -675.27 232.64
13 168 -176.47 -181.62
0 169 -174.43 -528.83
1 169 -155.09 -420.65
4 169 -656.42 -246.53
6 169 -44.53003 -688.4399
7 169 -169 -455.42
9 169 56.03998 -458.24
0 170 242.1801 -217.28
1 170 329.46 -259.2
7 170 193.42 -57.85999
10 170 208.9301 -84.10999
15 170 323.11 -125.28
0 171 339.47 -158.89
1 171 453.16 -234.83
15 171 450.78 -34.07001
0 172 -4.51001 470.86
1 172 364.76 480.51
2 172 -293.13 226.05
3 172 -424.59 -105.32
6 172 -478.68 481.98
7 172 -227.54 537.55
8 172 -161.84 171.01
11 172 144.34 -289.61
12 172 -304.17 473.51
0 173 -318.74 -110.49
1 173 -134.78 7.27002
6 173 -520.94 -302.09
7 173 -421.68 -77.42999
13 173 26.62 -368.13
15 173 -441.54 -57.15997
0 174 30.67999 -203.82
1 174 125.07 -177.4
6 174 85.64001 -196.23
7 174 -15.41998 -82.46002
10 174 -36.28003 -91.32001
12 174 85.54999 -149.7
15 174 33.08002 -134.69
0 175 -300.74 75.81
1 175 -51.81 175.32
2 175 -449.49 -184.99
7 175 -448.52 105.99
10 175 -453.32 199.91
0 176 334.33 -242.25
1 176 426.01 -318.53
6 176 380.7 -153.75
10 176 316.96 -102.67
12 176 414.3199 -124.46
15 176 454.8199 -147.86
0 177 -150.65 318.42
1 177 178.02 365.63
2 177 -422.88 37.65997
7 177 -351.25 362.96
11 177 14.87 -428.55
13 177 70.62 5.400024
14 177 162.0601 -434.75
0 178 -163.27 136.86
1 178 100.09 195.77
7 178 -321.6 187.54
10 178 -298.39 285.91
15 178 -259.68 299.86
0 179 580.36 -35.91998
1 179 797.46 -201.67
7 179 436.17 140.45
13 179 806.3199 -235.97
15 179 784.3101 166.04
0 180 722.83 -354.16
1 180 826.02 -583.16
7 180 635.0601 -122.62
12 180 814.85 -166.59
0 181 -425.38 97
1 181 -158.93 227.96
4 181 -176.66 -89.25
10 181 -605.15 212.34
0 182 -448.53 319.49
1 182 -110.86 448.05
11 182 -252.66 -424.85
0 183 -254.3 -552.38
1 183 -235.44 -415.55
4 183 -657.28 -184.94
6 183 -121.96 -753.26
7 183 -244.57 -495.96
9 183 -1.150024 -508.26
0 184 252.66 138.46
1 184 463.88 90.45999
10 184 185.85 328.55
15 184 295.11 361.99
0 185 141.45 -244.52
1 185 219.15 -252.52
15 185 188.49 -175.43
0 186 -473.37 98.32999
1 186 -202.28 241.26
0 187 307.39 -111.25
1 187 435.13 -176.57
15 187 400.15 27.17999
0 188 151.9301 -144.38
1 188 262.5601 -158.04
4 188 -402.7 -535.92
7 188 92.77002 -2.469971
10 188 98.06 -9.76001
13 188 526.97 -334
15 188 190.37 -38.02002
0 189 373.24 -217.98
1 189 480.33 -308.26
10 189 359.25 -71.17999
15 189 507.88 -110.34
0 190 547.72 -378.81
1 190 617.01 -535.79
0 191 16.58002 -278.4
1 191 96.26001 -246.35
4 191 -483.66 -414.08
10 191 -44.28003 -178.06
12 191 77.72998 -255.63
13 191 414.4301 -471.55
0 192 134.05 -74.35999
1 192 266.88 -83.70001
2 192 317.85 -13.89001
7 192 62.53998 63.21002
8 192 289.54 -60.89001
10 192 69.45001 68.89001
13 192 502.15 -274
15 192 156.52 54.42999
0 193 -43.96002 -54.01001
1 193 106.98 -11.95001
2 193 104.31 -62.90997
6 193 -78.83002 -66.17999
7 193 -123.26 49.04999
8 193 113.31 -95.84998
10 193 -138.29 74.44
12 193 -65.63 -11.34998
13 193 333 -275.31
0 194 246.11 -306.44
1 194 315.27 -350.67
7 194 202.9 -151.88
10 194 221.92 -185.57
15 194 342.55 -246.43
0 195 581.33 -52.46002
1 195 791.6801 -218.94
0 196 577.13 61.28998
1 196 824.55 -98.51001
7 196 420.13 234.02
10 196 570.21 274.04
15 196 767.88 300.73
0 197 356.78 -142.06
1 197 478.21 -224.35
0 198 -96.81 -503.4
1 198 -74.78998 -423.46
6 198 26.67999 -624.9399
7 198 -97.25 -414.32
0 199 592.23 -325.69
1 199 688.24 -500.24
0 200 -55.22998 -151.14
1 200 63.60999 -101.17
12 200 -41.03998 -122.24
0 201 -251.97 -470.33
1 201 -204.13 -342.04
6 201 -176.51 -664.29
7 201 -262.57 -414.78
0 202 490.63 314.57
1 202 828.26 191.12
2 202 290.45 198.44
7 202 288.6 456.17
9 202 106.25 257.91
13 202 654.23 56.66998
0 203 -83.73999 -522.51
1 203 -69.85999 -445.1
7 203 -78.75 -430.17
0 204 -337.58 -211.61
1 204 -188.2 -80.28003
6 204 -470.72 -422.54
9 204 -338.18 -304.25
0 205 244.9399 -129.63
1 205 362.73 -173.94
7 205 177.23 25.53003
10 205 203 16.84998
12 205 294.87 -8.48999
13 205 601.63 -315.73
15 205 315.86 -6.070007
0 206 -180.83 -510.1
1 206 -154.24 -401.56
6 206 -64.71002 -671.51
7 206 -179.79 -439.15
9 206 36.54999 -447.47
0 207 -175.8 -494.25
1 207 -144.16 -387.96
6 207 -65.46002 -654.13
7 207 -176.71 -423.64
9 207 32.84003 -435.98
0 208 371.35 335.47
1 208 720.77 242.78
10 208 308.15 577.02
0 209 202.76 340.99
1 209 543.1801 294.81
0 210 73.15997 35.23999
1 210 240.79 42.48999
7 210 -16.94 161.06
10 210 -12.37 189.16
0 211 322.13 -303.46
1 211 398.09 -375.16
7 211 270.45 -138.06
10 211 309.39 -174.44
15 211 448.08 -232.92
0 212 487.9301 -432.44
1 212 530.53 -565.67
0 213 257.49 106.6
1 213 455.61 57.39001
7 213 144.85 255.28
15 213 304.72 318.91
0 214 -205.2 -444.37
1 214 -151.96 -332.95
6 214 -138.83 -614.1
7 214 -221.63 -380.78
15 214 -249.22 -492.51
0 215 -187.07 -494.64
1 215 -154.14 -385.51
6 215 -82.53 -658.4
7 215 -190.29 -425.31
9 215 18.88 -440.3101
0 216 -232.13 -439.15
1 216 -174.48 -320.37
9 216 -64.29999 -419.84
0 217 295.1899 -306.52
1 217 369.16 -368.6
0 218 340.89 -159.99
1 218 454.0601 -236.56
7 218 271.34 10.16998
10 218 316.3 -8.25
12 218 400.72 -22.53998
15 218 452.79 -35.02002
0 219 375.7 471.03
1 219 780.8 382.39
0 220 159.77 480.47
1 220 541.85 448.61
2 220 -144.63 239.37
6 220 -299.44 529.01
7 220 -70.09998 564.3
8 220 -39.02002 184.66
13 220 316.6899 162.59
14 220 469 -249.79
0 221 -425.38 91.04001
1 221 -161.46 222.41
0 222 486.4 278.83
1 222 812.0699 154.08
7 222 289.38 420.02
13 222 653.7 24.63
0 223 -116.41 9.330017
1 223 63.42999 68.79999
6 223 -211.51 -28.19
7 223 -213.91 95.87
0 224 -193.42 207.16
1 224 96.91998 270.59
0 225 359.35 -194.92
1 225 458.49 -277.25
7 225 297.55 -18.29999
10 225 340.78 -46.04999
15 225 481.78 -79.72998
0 226 569.88 -6.469971
1 226 796.22 -167.53
6 226 419.18 114.54
7 226 422.11 166.73
10 226 568.55 193.85
0 227 293.04 -6.140015
1 227 454.26 -66.40997
13 227 619.23 -206.11
15 227 367.36 168.88
0 228 448.66 322.7
1 228 787.49 210.4
10 228 400.02 569.33
13 228 611.8101 57.95001
0 229 572.7 60.35999
1 229 819.9 -98.12
6 229 405.4 191.68
7 229 416.23 231.93
13 229 786.33 -149.06
15 229 762.11 298.69
0 230 -461.49 133.29
1 230 -179 270.58
4 230 -153.24 -68.94
0 231 -278.22 341.63
1 231 56.40002 421.5
7 231 -482.75 372.21
15 231 -447.42 567.61
0 232 -434.29 25.98999
1 232 -192.23 164.5
10 232 -608.13 126.28
0 233 -35.47998 -165.08
1 233 76.90002 -120.22
0 234 -660.87 -502.54
1 234 -565.43 -243.88
0 235 393.11 50.37
1 235 599.75 -45.78003
15 235 505.0699 260.25
0 236 199.37 -10.47998
1 236 351.78 -40.76001
15 236 237.52 150.49
0 237 719.09 -306.72
1 237 842.29 -532.5601
7 237 620.71 -81.15997
0 238 -85.76001 -555.45
1 238 -84.08002 -474.9399
4 238 -704.23 -318.67
7 238 -72.78998 -462.1801
9 238 154.5 -440.17
0 239 281.6899 -241.05
1 239 365.53 -296.71
6 239 342.44 -160.16
10 239 256.35 -107.52
15 239 381.27 -152.98
0 240 177.71 -243.23
1 240 255.98 -263.17
7 240 135.78 -94.83002
10 240 137.25 -121
15 240 237.88 -168.88
0 241 -180.86 -478.58
1 241 -142.76 -372.88
6 241 -86.48001 -638.39
7 241 -188.64 -408.36
9 241 13.39001 -426.75
0 242 642.8101 -270.25
1 242 768.8199 -463.79
7 242 545.58 -61.26001
10 242 676.0601 -103.12
12 242 695.49 -109.44
0 243 384.9301 -74.40997
1 243 536.37 -166.73
7 243 290.78 95.64001
10 243 359.37 95.38
15 243 506.2 87.10001
0 244 523.16 -298.8
1 244 623.46 -446.24
0 245 340.4301 557.24
1 245 766.23 484.43
11 245 449.85 -198.23
13 245 456.92 239.34
14 245 640.28 -161.15
0 246 356.4 450.02
1 246 752.15 365.05
0 247 348.2 448.74
1 247 742.21 365.76
2 247 22.71002 209.3
9 247 -131.05 256.35
13 247 468.46 148.03
14 247 657.9 -273.37
0 248 -3.280029 473.86
1 248 366.8101 483.36
2 248 -291.82 229.46
5 248 400.6 -177.48
6 248 -477.33 486.33
7 248 -226.71 540.69
8 248 -159.98 174.03
12 248 -302.88 476.89
0 249 127.15 -7.719971
1 249 279.63 -15.47998
2 249 287.14 53.65002
10 249 54.44 145.01
15 249 138.13 143.99
0 250 3.73999 493.63
1 250 378.99 501.8
2 250 -287.56 252.76
5 250 407.58 -156.66
6 250 -473.58 513.54
7 250 -222.34 561.91
11 250 150.68 -268.81
14 250 316.55 -242.24
0 251 -501.43 -430.4
1 251 -409.08 -228.61
7 251 -534.24 -429.87
0 252 547.24 131.32
1 252 815.64 -15.88
2 252 446.3101 83.87
7 252 381.22 296.15
15 252 718.67 393.67
0 253 540.37 6.27002
1 253 769.78 -144.62
7 253 390.89 173.11
10 253 532.9301 206.1
13 253 758.9 -202.58
0 254 -249.41 -454.84
1 254 -196.11 -329.01
4 254 -574.68 -191.06
6 254 -183.57 -645.74
7 254 -263.27 -399.36
9 254 -68.39001 -436.96
0 255 -340.9 57.90002
1 255 -95.32001 169.5
4 255 -208.16 -138.55
13 255 -34.59003 -224.77
0 256 494.87 293.72
1 256 826.09 168.05
6 256 206.97 413.17
7 256 295.84 436.71
13 256 660.84 39.28003
0 257 158.88 -140.28
1 257 271.34 -156.32
7 257 97.88 1.840027
10 257 104.56 -4.900024
12 257 207.48 -41.38
13 257 531.6 -330.47
15 257 199.0601 -31.82001
0 258 365.3 492.52
1 258 775.13 408.05
11 258 481.23 -253.2
14 258 670.8199 -226.15
0 259 255.88 475.05
1 259 645.8 418.27
6 259 -196.62 542.1
7 259 21.75 568.72
9 259 -201.54 276.26
13 259 393.0601 164.22
14 259 563.67 -250.74
0 260 -315.99 418.8
1 260 37.53003 505.8
4 260 -8.309998 -172.58
7 260 -531.68 448.78
10 260 -517.74 611.09
11 260 -132.91 -338.57
13 260 -59.66998 85.34
14 260 5.169983 -327.15
0 261 -84.12 467.97
1 261 282.11 497.87
2 261 -368.31 222.24
6 261 -568.6 462.06
7 261 -305.37 526.12
8 261 -222.73 166.95
12 261 -390.55 458.62
14 261 231.89 -271.53
0 262 -83.06 488.74
1 262 288.1899 518.67
3 262 -496.94 -83.59003
5 262 322.99 -161.75
6 262 -571.24 490.36
7 262 -306.79 548.18
12 262 -392.92 483.3
0 263 -403.73 0.789978
1 263 -173.14 133.23
15 263 -571.56 81.39001
0 264 300.6899 -98.97998
1 264 433.15 -162.37
15 264 389.77 43.23999
0 265 375.77 -141.57
1 265 498.54 -230.24
6 265 387.82 -28.79999
7 265 299.3 32.41998
10 265 354.66 16.84998
12 265 427.2 3.22998
13 265 708.17 -319.09
15 265 499.54 -5.030029
0 266 184 77.12
1 266 365.76 51.16998
10 266 112.02 249.89
15 266 205.8199 268.14
0 267 -45.75 -172.64
1 267 63.98999 -124.63
7 267 -99.52002 -66.65002
12 267 -19.20001 -140.69
15 267 -73.70001 -103.02
0 268 385.97 -83.16998
1 268 534.21 -176.03
10 268 361.14 84.90997
15 268 507.74 75.78998
0 269 239.97 29.81
1 269 408.46 -13.23999
7 269 145.02 180.82
10 269 181.15 200.34
13 269 573.66 -177.88
15 269 288.5601 210.46
0 270 -146.47 -120.81
1 270 -10.90002 -44.84998
10 270 -250.5 -14.71997
12 270 -166.04 -118.78
15 270 -215.67 -46.60999
0 271 -128.83 -110.7
1 271 9.919983 -41.31
7 271 -199.2 -22.96997
10 271 -231.05 -0.9699707
13 271 264.26 -331.01
15 271 -192.45 -30.64001
0 272 246.65 -209.67
1 272 336.41 -253.28
2 272 475.45 -125.3
6 272 306.99 -130.95
8 272 419.16 -155.3
10 272 213 -75.45001
15 272 327.89 -114.93
0 273 288.7 -201.2
1 273 383.08 -259.41
6 273 342.72 -110.09
10 273 260.77 -61.29999
13 273 652.88 -375.12
15 273 385.41 -98.20001
0 274 345.8 -162.86
1 274 458.24 -241.27
3 274 417.02 -375.4
6 274 372.89 -57.09003
7 274 276.9 8.289978
8 274 465.87 -112.99
10 274 322.4 -10.66998
13 274 689.89 -339.02
15 274 460.15 -38.29999
0 275 -633.46 -358.13
1 275 -496.5 -125.92
4 275 -428.8 60.32001
7 275 -696.49 -387.09
15 275 -843.81 -438.3
0 276 387.3 59.72998
1 276 597.8 -34.65002
7 276 258.95 215.79
15 276 495.98 271.79
0 277 -110.54 57.33002
1 277 88.27002 112.5
7 277 -220.84 141.65
10 277 -228.32 196.54
13 277 239.2 -190.11
15 277 -188.17 199.53
0 278 539.6801 217.06
1 278 834.51 77.26001
7 278 361.95 378.22
15 278 697.6 513.35
0 279 274.22 103.23
1 279 473.1899 48.59998
7 279 160.37 253.53
10 279 213.83 289.54
13 279 581.9 -116.56
15 279 328.6 316.56
0 280 390.91 -200.4
1 280 507.42 -297.67
10 280 378.27 -48.82001
15 280 530.99 -84.15997
0 281 429.72 -19.37
1 281 608.9 -127.18
10 281 405.79 163.52
15 281 562.92 169.05
0 282 232.3 -129.09
1 282 350.13 -169.17
7 282 165.42 24.34003
10 282 188.36 16.21997
15 282 298.28 -6.77002
0 283 134.33 187.87
1 283 364.37 172.37
15 283 127.28 413.33
0 284 576.3 -319.35
1 284 673.25 -487.0601
7 284 497.83 -116.23
12 284 654.45 -174.09
15 284 807.8 -223.99
0 285 524.63 22.97998
1 285 758.97 -122.29
7 285 372.71 186.07
10 285 513.02 223.62
13 285 740.4 -189.67
15 285 699.29 239.61
0 286 -262.89 -409.78
1 286 -191.86 -284.03
15 286 -330.21 -453.71
0 287 308.1 -124.01
1 287 431.41 -188.82
7 287 234.9 40.37
10 287 275.17 30.79999
15 287 402.78 9.320007
0 288 637.87 -89.73999
1 288 840.8 -277.54
3 288 483.0699 -402.67
7 288 500.75 100.28
8 288 557.9301 -111.71
10 288 654.52 104.91
13 288 874.12 -276.69
15 288 871.3101 99.64001
0 289 593.51 15.29999
1 289 827.23 -152.13
6 289 442.9 149.23
7 289 442.66 192.73
8 289 492.75 -38.31
10 289 594.15 221.48
13 289 813.38 -186.56
15 289 796.61 238.92
0 290 286.21 511.15
1 290 690.01 448.71
3 290 -181.49 -57.40002
9 290 -184.73 312.8
11 290 405.41 -241.61
0 291 -147.11 180.38
1 291 131.24 232.74
7 291 -315.14 231.86
0 292 85.47998 -13.07001
1 292 237.22 -8.700012
2 292 247.74 38.26001
7 292 4.530029 116.05
15 292 82.51001 131.17
0 293 118.03 -85.92999
1 293 247.5 -89.85999
6 293 130.63 -37.33002
7 293 48.82001 49
8 293 279.39 -74.79999
15 293 136.32 36.12
0 294 -18.88 -73.96002
1 294 123.22 -38.26001
3 294 59.38 -376.14
7 294 -93.21002 34.41998
10 294 -107.32 53.69
12 294 -25.54999 -23.58002
13 294 360.51 -289.43
0 295 314.4301 -98.60999
1 295 447.27 -166.41
7 295 234.58 64.57001
10 295 279.5601 59.47998
12 295 351.86 37.34998
13 295 649.83 -285.48
15 295 408.47 45.19
0 296 65.5 -118.77
1 296 187.73 -106.42
3 296 172.01 -386.53
7 296 0.7600098 6.400024
15 296 69.31 -15.06
0 297 194.01 -226.91
1 297 276.66 -252.07
2 297 442.33 -147.51
10 297 154.15 -100.49
13 297 578.13 -403.68
0 298 250.86 56.22998
1 298 429.42 9.530029
10 298 191.78 232.43
15 298 301.21 248.77
0 299 356.78 -142.06
1 299 478.21 -224.35
6 299 370.51 -34.90997
7 299 281.99 29.14001
10 299 333.05 14.60999
12 299 408.11 -2.02002
15 299 473.27 -8.400024
0 300 210.42 18.77002
1 300 373.3101 -15.13
10 300 148.13 184.67
12 300 210.78 151.22
15 300 248.79 191.54
0 301 58.41998 -111.77
1 301 183.3 -97.32001
2 301 249.24 -79.16998
3 301 160.34 -383.23
7 301 -7.450012 11.91998
9 301 103.41 29.17999
10 301 -13.83002 17.44
13 301 437.34 -314.34
15 301 59.12 -6.559998
0 302 -461.47 141.43
1 302 -176.29 278.07
13 302 -165.08 -161.65
0 303 -233.1 462.67
1 303 129.85 529.35
2 303 -514.22 216.51
5 303 173.98 -189.5
7 303 -453.86 504.91
11 303 -59.06 -299.91
12 303 -556.64 431.28
0 304 252.5699 449.56
1 304 634.98 392.01
2 304 -59.63 206.45
5 304 656.17 -197.9
6 304 -194.89 508.87
7 304 21.71002 542.61
11 304 381.02 -298.07
12 304 -29.53003 484.91
14 304 562.3101 -278.2
0 305 -23.69 488.89
1 305 349.9399 504.06
2 305 -312.39 247.1
6 305 -503.1 502.25
7 305 -248.1 554.49
11 305 126.51 -274
14 305 291.03 -247.73
0 306 116.25 458.24
1 306 488.96 436.89
2 306 -181.02 213.48
3 306 -317.13 -118.59
5 306 518.45 -191.81
6 306 -342.86 491.32
7 306 -109.18 537.35
8 306 -69.56 163.16
12 306 -173.2 475.92
14 306 427.09 -275.19
0 307 453.85 299.83
1 307 785.4399 185.46
7 307 253.64 435.21
10 307 407.71 542.76
0 308 122.52 6.969971
1 308 279.75 0.02001953
2 308 276.9301 66.38
7 308 37.77002 141.97
10 308 47.90997 161.64
15 308 130.01 163.47
0 309 -95.08002 -22.78998
1 309 71.13 32.73999
2 309 20.97998 -55.90002
6 309 -162.31 -53.48999
7 309 -183.79 69.15002
10 309 -201.38 104.66
15 309 -158.33 93.17999
0 310 607.48 118.93
1 310 874.78 -46.96997
2 310 517.39 102.36
6 310 433.29 271.44
7 310 442.58 295.73
8 310 483.4301 55.45999
9 310 303.95 185.45
10 310 602.27 343.91
12 310 517.26 281
13 310 815.4 -91.84998
15 310 804.12 386.06
0 311 586.39 82.51999
1 311 841.1899 -79.21997
6 311 416.44 222.31
7 311 426.96 256.47
8 311 472.0601 16.60001
9 311 293.88 144.37
12 311 501.61 232.45
15 311 778.97 331.66
0 312 12.46997 -118.74
1 312 136.26 -89.79999
4 312 -358.79 -420.69
6 312 26.02002 -111.27
12 312 31.90002 -60.40002
15 312 -1.890015 -22.29999
0 313 -89.33002 480.73
1 313 279.6899 512.12
2 313 -374.01 237.76
4 313 9.969971 -305.24
5 313 316.1801 -170.68
6 313 -577.33 478.22
7 313 -312.14 538.86
8 313 -227.88 177.79
13 313 120.08 149.79
14 313 227.34 -258.12
0 314 554.5601 -6.23999
1 314 780.71 -162.55
7 314 406.6801 163.87
10 314 550.0601 192.82
13 314 774.61 -212.16
0 315 672.63 -280.14
1 315 799.33 -485.66
12 315 727.89 -110.8
0 316 515.51 -309.1
1 316 611.39 -453.6
0 317 22.22998 520.73
1 317 405.4399 525.39
4 317 25.81 -375.67
5 317 427.6801 -127.17
12 317 -283.03 537.1
13 317 207.89 188.95
0 318 -161.08 -75.60999
1 318 -7.280029 0.8200073
7 318 -241.3 4.630005
10 318 -271.73 36.04999
12 318 -206.6 -77.16998
15 318 -240.47 12.53003
0 319 341.11 462.85
1 319 738.25 382.73
4 319 -31.03003 -584.08
5 319 747.51 -180.06
6 319 -104.17 545.41
7 319 103.14 565.15
9 319 -137.1 269.44
12 319 58.5 513.45
13 319 462.12 159.73
14 319 649.88 -258.63
0 320 549.89 75.06
1 320 800.88 -75.48999
6 320 371.97 197.57
7 320 390.97 241.82
10 320 537.9399 286.41
12 320 459.25 207.37
13 320 760.83 -139.3
15 320 728.24 315.69
0 321 126.62 42.34003
1 321 295.73 33.67999
7 321 35.72998 177.92
15 321 131.23 211.66
0 322 555.84 163.76
1 322 834.5601 16.23999
2 322 447.26 121.94
7 322 385.2 329.42
10 322 537.97 391.9
12 322 444.72 310.69
15 322 726.21 440.88
0 323 112.74 -562.51
1 323 100.18 -551.01
7 323 124.3 -427.48
10 323 96.69 -492.87
0 324 99 -17.71002
1 324 249.1801 -16.84998
2 324 263.36 37.28003
4 324 -297.98 -492.47
8 324 245.49 -17.70001
10 324 23.25 130.76
15 324 101.09 126.63
0 325 -121.31 -97.31
1 325 22.07001 -30.82001
0 326 -18.03998 -130.57
1 326 103.95 -92.22998
2 326 180.31 -116.23
7 326 -79.77002 -20.14001
8 326 171.51 -144.55
9 326 48.97998 -4.26001
10 326 -100.57 -12.04999
13 326 373.71 -336.98
15 326 -41.71002 -42.32001
0 327 -9.830017 -50.09003
1 327 137.97 -17.40002
3 327 62.96002 -345.1
6 327 -32.46002 -44.84003
7 327 -87.71997 60.70001
9 327 18.96997 59.40002
10 327 -99.81 82.12
12 327 -21.5 8.940002
13 327 367.48 -266.56
15 327 -41.34003 67.79999
0 328 171.8199 -243.77
1 328 249.88 -261.77
2 328 427.29 -172.9
6 328 249.4 -190.98
7 328 130.56 -96.48999
8 328 375.67 -195.45
10 328 130.35 -122.35
12 328 260.24 -153.45
13 328 561.5699 -420.7
15 328 230.08 -170.38
0 329 645.91 -101.93
1 329 844.88 -292.73
7 329 510.37 90.47
0 330 -106.51 -218.63
1 330 3.369995 -152.29
8 330 87.45001 -274.46
9 330 -28.91998 -146.96
15 330 -146.42 -173.26
0 331 98.91998 -214.2
1 331 187.41 -209.21
4 331 -447.13 -492.26
7 331 53.96002 -80.46002
10 331 43.06 -96.34998
12 331 168.03 -140.49
13 331 492.02 -399.42
15 331 126.76 -139.83
0 332 -6.419983 474.93
1 332 364.3 485.32
2 332 -295.37 231.19
3 332 -426.68 -100.3
5 332 397.21 -176.23
7 332 -229.9 541.47
0 333 90.77002 -20.20001
1 333 240.02 -16.90002
2 333 256.48 32.37
3 333 162.84 -276.47
4 333 -299.17 -486.14
7 333 11.04999 109.69
9 333 103.23 121.54
10 333 14.96002 126.2
13 333 459.38 -230.81
15 333 89.91998 122.24
0 334 -814.99 10.65997
1 334 -525.42 246.59
0 335 -605.82 41.90997
1 335 -339.05 223.58
7 335 -766.91 19.46002
0 336 -329.47 221.92
1 336 -26.98999 319.62
7 336 -515.35 242.53
13 336 -65.96997 -86.33002
14 336 -13.12 -544
0 337 195.92 492.87
1 337 585.76 452.68
11 337 324.58 -262.35
0 338 -10.70001 147.75
1 338 205.04 174.3
10 338 -121.26 312.71
0 339 247.52 -279.16
1 339 321.3199 -323.44
15 339 340.09 -208.65
0 340 414.79 -471.96
1 340 437.33 -576.28
0 341 362.03 394.46
1 341 735.9399 305.65
0 342 -8.280029 143.89
1 342 205.29 170.16
7 342 -126.56 249.29
10 342 -118.18 308.65
15 342 -63.17999 332.93
0 343 276.46 -294.69
1 343 349.95 -349.21
10 343 256.26 -169.23
0 344 397.67 -137.61
1 344 523.38 -233.26
7 344 318.5 39.34998
0 345 350.2 -129.09
1 345 476.9 -209.42
7 345 272.63 39.60999
10 345 324.61 28.25
0 346 112.58 -91.83002
1 346 240.92 -94.20001
10 346 46.42999 46.27002
0 347 -93.70001 -527.49
1 347 -81.10999 -446.3101
0 348 117.62 -565.6801
1 348 103.87 -555.99
6 348 296.8 -594.5
7 348 129.29 -429.28
9 348 323.76 -373.47
10 348 102.17 -496.03
0 349 396.37 -95.03003
1 349 540.17 -191.14
15 349 523.9301 60.84998
0 350 333.54 -215.76
1 350 428.64 -290.18
15 350 450.03 -112.07
0 351 265.54 -294.61
1 351 338.5699 -346.4
7 351 219.86 -136.57
10 351 243.09 -170.34
15 351 367.39 -227.91
